Episode 1/2000 | Reward: -23.08 | Epsilon: 1.00
Episode 1640/2000 | Reward: 735.88 | Epsilon: 0.05
Episode 1641/2000 | Reward: 551.57 | Epsilon: 0.05
Episode 1642/2000 | Reward: 428.17 | Epsilon: 0.05
Episode 1643/2000 | Reward: 633.79 | Epsilon: 0.05
Episode 1644/2000 | Reward: 237.58 | Epsilon: 0.05
Episode 1645/2000 | Reward: 144.60 | Epsilon: 0.05
Episode 1646/2000 | Reward: 256.86 | Epsilon: 0.05
Episode 1647/2000 | Reward: 593.23 | Epsilon: 0.05
Episode 1648/2000 | Reward: 325.61 | Epsilon: 0.05
Episode 1649/2000 | Reward: 289.41 | Epsilon: 0.05
Episode 1650/2000 | Reward: 149.04 | Epsilon: 0.05
WARNING:absl:You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`.
Checkpoint saved to ddqn_speed_1650.h5
Episode 1651/2000 | Reward: 403.42 | Epsilon: 0.05
Episode 1652/2000 | Reward: 342.42 | Epsilon: 0.05
Episode 1653/2000 | Reward: 517.98 | Epsilon: 0.05
Episode 1654/2000 | Reward: 268.42 | Epsilon: 0.05
Episode 1655/2000 | Reward: 581.21 | Epsilon: 0.05
Episode 1656/2000 | Reward: 665.12 | Epsilon: 0.05
Episode 1657/2000 | Reward: 485.28 | Epsilon: 0.05
Episode 1658/2000 | Reward: 405.84 | Epsilon: 0.05
Episode 1659/2000 | Reward: 347.65 | Epsilon: 0.05
Episode 1660/2000 | Reward: 437.22 | Epsilon: 0.05
Episode 1661/2000 | Reward: 441.14 | Epsilon: 0.05
Episode 1662/2000 | Reward: 701.39 | Epsilon: 0.05
Episode 1663/2000 | Reward: 641.72 | Epsilon: 0.05
Episode 1664/2000 | Reward: 557.98 | Epsilon: 0.05
Episode 1665/2000 | Reward: 844.66 | Epsilon: 0.05
Episode 1666/2000 | Reward: 587.05 | Epsilon: 0.05
Episode 1667/2000 | Reward: 611.54 | Epsilon: 0.05
Episode 1668/2000 | Reward: 214.88 | Epsilon: 0.05
Episode 1669/2000 | Reward: 501.53 | Epsilon: 0.05
Episode 1670/2000 | Reward: 283.80 | Epsilon: 0.05
Episode 1671/2000 | Reward: 640.21 | Epsilon: 0.05
Episode 1672/2000 | Reward: 491.46 | Epsilon: 0.05
Episode 1673/2000 | Reward: 641.61 | Epsilon: 0.05
Episode 1674/2000 | Reward: 687.07 | Epsilon: 0.05
Episode 1675/2000 | Reward: 430.20 | Epsilon: 0.05
Episode 1676/2000 | Reward: 790.03 | Epsilon: 0.05
Episode 1677/2000 | Reward: 833.33 | Epsilon: 0.05
Episode 1678/2000 | Reward: 454.42 | Epsilon: 0.05
Episode 1679/2000 | Reward: 294.64 | Epsilon: 0.05
Episode 1680/2000 | Reward: 182.61 | Epsilon: 0.05
Episode 1681/2000 | Reward: 321.87 | Epsilon: 0.05
Episode 1682/2000 | Reward: 620.00 | Epsilon: 0.05
Episode 1683/2000 | Reward: 578.69 | Epsilon: 0.05
Episode 1684/2000 | Reward: 431.35 | Epsilon: 0.05
Episode 1685/2000 | Reward: 306.47 | Epsilon: 0.05
Episode 1686/2000 | Reward: 481.40 | Epsilon: 0.05
Episode 1687/2000 | Reward: 458.28 | Epsilon: 0.05
Episode 1688/2000 | Reward: 678.60 | Epsilon: 0.05
Episode 1689/2000 | Reward: 434.88 | Epsilon: 0.05
Episode 1690/2000 | Reward: 407.89 | Epsilon: 0.05
Episode 1691/2000 | Reward: 667.86 | Epsilon: 0.05
Episode 1692/2000 | Reward: 544.23 | Epsilon: 0.05
Episode 1693/2000 | Reward: 404.98 | Epsilon: 0.05
Episode 1694/2000 | Reward: 713.38 | Epsilon: 0.05
Episode 1695/2000 | Reward: 581.82 | Epsilon: 0.05
Episode 1696/2000 | Reward: 380.70 | Epsilon: 0.05
Episode 1697/2000 | Reward: 624.14 | Epsilon: 0.05
Episode 1698/2000 | Reward: 853.49 | Epsilon: 0.05
Episode 1699/2000 | Reward: 858.02 | Epsilon: 0.05
Episode 1700/2000 | Reward: 253.33 | Epsilon: 0.05
WARNING:absl:You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`.     
Checkpoint saved to ddqn_speed_1700.h5
Episode 1701/2000 | Reward: 338.24 | Epsilon: 0.05
Episode 1702/2000 | Reward: 674.07 | Epsilon: 0.05
Episode 1703/2000 | Reward: 537.36 | Epsilon: 0.05
Episode 1704/2000 | Reward: 343.30 | Epsilon: 0.05
Episode 1705/2000 | Reward: 218.64 | Epsilon: 0.05
Episode 1706/2000 | Reward: 552.17 | Epsilon: 0.05
Episode 1707/2000 | Reward: 276.21 | Epsilon: 0.05
Episode 1708/2000 | Reward: 514.58 | Epsilon: 0.05
Episode 1709/2000 | Reward: 655.10 | Epsilon: 0.05
Episode 1710/2000 | Reward: 485.07 | Epsilon: 0.05
Episode 1711/2000 | Reward: 325.08 | Epsilon: 0.05
Episode 1712/2000 | Reward: 474.39 | Epsilon: 0.05
Episode 1713/2000 | Reward: 568.99 | Epsilon: 0.05
Episode 1714/2000 | Reward: 288.55 | Epsilon: 0.05
Episode 1715/2000 | Reward: 358.04 | Epsilon: 0.05
Episode 1716/2000 | Reward: 148.15 | Epsilon: 0.05
Episode 1717/2000 | Reward: 758.30 | Epsilon: 0.05
Episode 1718/2000 | Reward: 424.27 | Epsilon: 0.05
Episode 1719/2000 | Reward: 315.73 | Epsilon: 0.05
Episode 1720/2000 | Reward: 395.11 | Epsilon: 0.05
Episode 1721/2000 | Reward: 612.12 | Epsilon: 0.05
Episode 1722/2000 | Reward: 628.76 | Epsilon: 0.05
Episode 1723/2000 | Reward: 457.05 | Epsilon: 0.05
Episode 1724/2000 | Reward: 286.23 | Epsilon: 0.05
Episode 1725/2000 | Reward: 498.75 | Epsilon: 0.05
Episode 1726/2000 | Reward: 539.18 | Epsilon: 0.05
Episode 1727/2000 | Reward: 555.29 | Epsilon: 0.05
Episode 1728/2000 | Reward: 445.76 | Epsilon: 0.05
Episode 1729/2000 | Reward: 690.21 | Epsilon: 0.05
Episode 1730/2000 | Reward: 475.56 | Epsilon: 0.05
Episode 1731/2000 | Reward: 586.90 | Epsilon: 0.05
Episode 1732/2000 | Reward: 478.07 | Epsilon: 0.05
Episode 1733/2000 | Reward: 473.83 | Epsilon: 0.05
Episode 1734/2000 | Reward: 581.32 | Epsilon: 0.05
Episode 1735/2000 | Reward: 804.58 | Epsilon: 0.05
Episode 1736/2000 | Reward: 582.59 | Epsilon: 0.05
Episode 1737/2000 | Reward: 496.43 | Epsilon: 0.05
Episode 1738/2000 | Reward: 816.98 | Epsilon: 0.05
Episode 1739/2000 | Reward: 627.60 | Epsilon: 0.05
Episode 1740/2000 | Reward: 629.54 | Epsilon: 0.05
Episode 1741/2000 | Reward: 391.76 | Epsilon: 0.05
Episode 1742/2000 | Reward: 309.40 | Epsilon: 0.05
Episode 1743/2000 | Reward: 423.81 | Epsilon: 0.05
Episode 1744/2000 | Reward: 632.20 | Epsilon: 0.05
Episode 1745/2000 | Reward: 517.74 | Epsilon: 0.05
Episode 1746/2000 | Reward: 73.08 | Epsilon: 0.05
Episode 1747/2000 | Reward: 710.71 | Epsilon: 0.05
Episode 1748/2000 | Reward: 636.49 | Epsilon: 0.05
Episode 1749/2000 | Reward: 570.03 | Epsilon: 0.05
Episode 1750/2000 | Reward: 375.18 | Epsilon: 0.05
WARNING:absl:You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`.     
Checkpoint saved to ddqn_speed_1750.h5
Episode 1751/2000 | Reward: 215.15 | Epsilon: 0.05
Episode 1752/2000 | Reward: 509.76 | Epsilon: 0.05
Episode 1753/2000 | Reward: 281.94 | Epsilon: 0.05
Episode 1754/2000 | Reward: 548.22 | Epsilon: 0.05
Episode 1755/2000 | Reward: 395.30 | Epsilon: 0.05
Episode 1756/2000 | Reward: 405.42 | Epsilon: 0.05
Episode 1757/2000 | Reward: 564.45 | Epsilon: 0.05
Episode 1758/2000 | Reward: 553.20 | Epsilon: 0.05
Episode 1759/2000 | Reward: 37.93 | Epsilon: 0.05
Episode 1760/2000 | Reward: 248.31 | Epsilon: 0.05
Episode 1761/2000 | Reward: 259.22 | Epsilon: 0.05
Episode 1762/2000 | Reward: 201.47 | Epsilon: 0.05
Episode 1763/2000 | Reward: 442.48 | Epsilon: 0.05
Episode 1764/2000 | Reward: 535.04 | Epsilon: 0.05
Episode 1765/2000 | Reward: 363.49 | Epsilon: 0.05
Episode 1766/2000 | Reward: 528.35 | Epsilon: 0.05
Episode 1767/2000 | Reward: 231.01 | Epsilon: 0.05
Episode 1768/2000 | Reward: 365.12 | Epsilon: 0.05
Episode 1769/2000 | Reward: 616.17 | Epsilon: 0.05
Episode 1770/2000 | Reward: 617.11 | Epsilon: 0.05
Episode 1771/2000 | Reward: 659.26 | Epsilon: 0.05
Episode 1772/2000 | Reward: -59.18 | Epsilon: 0.05
Episode 1773/2000 | Reward: 288.06 | Epsilon: 0.05
Episode 1774/2000 | Reward: 396.73 | Epsilon: 0.05
Episode 1775/2000 | Reward: 407.99 | Epsilon: 0.05
Episode 1776/2000 | Reward: 545.76 | Epsilon: 0.05
Episode 1777/2000 | Reward: 670.27 | Epsilon: 0.05
Episode 1778/2000 | Reward: 486.33 | Epsilon: 0.05
Episode 1779/2000 | Reward: 496.77 | Epsilon: 0.05
Episode 1780/2000 | Reward: 156.14 | Epsilon: 0.05
Episode 1781/2000 | Reward: 448.90 | Epsilon: 0.05
Episode 1782/2000 | Reward: 753.66 | Epsilon: 0.05
Episode 1783/2000 | Reward: 737.46 | Epsilon: 0.05
Episode 1784/2000 | Reward: 458.92 | Epsilon: 0.05
Episode 1785/2000 | Reward: 357.14 | Epsilon: 0.05
Episode 1786/2000 | Reward: 78.45 | Epsilon: 0.05
Episode 1787/2000 | Reward: 747.58 | Epsilon: 0.05
Episode 1788/2000 | Reward: 608.66 | Epsilon: 0.05
Episode 1789/2000 | Reward: 650.00 | Epsilon: 0.05
Episode 1790/2000 | Reward: 352.83 | Epsilon: 0.05
Episode 1791/2000 | Reward: 279.70 | Epsilon: 0.05
Episode 1792/2000 | Reward: 560.32 | Epsilon: 0.05
Episode 1793/2000 | Reward: 148.25 | Epsilon: 0.05
Episode 1794/2000 | Reward: 792.99 | Epsilon: 0.05
Episode 1795/2000 | Reward: 354.89 | Epsilon: 0.05
Episode 1796/2000 | Reward: 601.75 | Epsilon: 0.05
Episode 1797/2000 | Reward: 446.76 | Epsilon: 0.05
Episode 1798/2000 | Reward: 428.66 | Epsilon: 0.05
Episode 1799/2000 | Reward: -21.14 | Epsilon: 0.05
Episode 1800/2000 | Reward: 205.08 | Epsilon: 0.05
WARNING:absl:You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`.     
Checkpoint saved to ddqn_speed_1800.h5
Episode 1801/2000 | Reward: 523.05 | Epsilon: 0.05
Episode 1802/2000 | Reward: 436.05 | Epsilon: 0.05
Episode 1803/2000 | Reward: 465.69 | Epsilon: 0.05
Episode 1804/2000 | Reward: 241.14 | Epsilon: 0.05
Episode 1805/2000 | Reward: 459.57 | Epsilon: 0.05
Episode 1806/2000 | Reward: 822.22 | Epsilon: 0.05
Episode 1807/2000 | Reward: 132.92 | Epsilon: 0.05
Episode 1808/2000 | Reward: 517.16 | Epsilon: 0.05
Episode 1809/2000 | Reward: 81.82 | Epsilon: 0.05
Episode 1810/2000 | Reward: 468.45 | Epsilon: 0.05
Episode 1811/2000 | Reward: 390.07 | Epsilon: 0.05
Episode 1812/2000 | Reward: 541.45 | Epsilon: 0.05
Episode 1813/2000 | Reward: 727.07 | Epsilon: 0.05
Episode 1814/2000 | Reward: 351.05 | Epsilon: 0.05
Episode 1815/2000 | Reward: 380.97 | Epsilon: 0.05
Episode 1816/2000 | Reward: 589.14 | Epsilon: 0.05
Episode 1817/2000 | Reward: 650.93 | Epsilon: 0.05
Episode 1818/2000 | Reward: 570.81 | Epsilon: 0.05
Episode 1819/2000 | Reward: 476.70 | Epsilon: 0.05
Episode 1820/2000 | Reward: 516.82 | Epsilon: 0.05
Episode 1821/2000 | Reward: 770.86 | Epsilon: 0.05
Episode 1822/2000 | Reward: 514.93 | Epsilon: 0.05
Episode 1823/2000 | Reward: 140.14 | Epsilon: 0.05
Episode 1824/2000 | Reward: 334.31 | Epsilon: 0.05
Episode 1825/2000 | Reward: 328.57 | Epsilon: 0.05
Episode 1826/2000 | Reward: 656.94 | Epsilon: 0.05
Episode 1827/2000 | Reward: 371.87 | Epsilon: 0.05
Episode 1828/2000 | Reward: 442.06 | Epsilon: 0.05
Episode 1829/2000 | Reward: 462.04 | Epsilon: 0.05
Episode 1830/2000 | Reward: 487.10 | Epsilon: 0.05
Episode 1831/2000 | Reward: 26.67 | Epsilon: 0.05
Episode 1832/2000 | Reward: 625.35 | Epsilon: 0.05
Episode 1833/2000 | Reward: 677.05 | Epsilon: 0.05
Episode 1834/2000 | Reward: 311.41 | Epsilon: 0.05
Episode 1835/2000 | Reward: 654.21 | Epsilon: 0.05
Episode 1836/2000 | Reward: 732.78 | Epsilon: 0.05
Episode 1837/2000 | Reward: 810.16 | Epsilon: 0.05
Episode 1838/2000 | Reward: 195.30 | Epsilon: 0.05
Episode 1839/2000 | Reward: -22.73 | Epsilon: 0.05
Episode 1840/2000 | Reward: 398.25 | Epsilon: 0.05
Episode 1841/2000 | Reward: 534.87 | Epsilon: 0.05
Episode 1842/2000 | Reward: 436.74 | Epsilon: 0.05
Episode 1843/2000 | Reward: 743.75 | Epsilon: 0.05
Episode 1844/2000 | Reward: 588.41 | Epsilon: 0.05
Episode 1845/2000 | Reward: 786.93 | Epsilon: 0.05
Episode 1846/2000 | Reward: 89.29 | Epsilon: 0.05
Episode 1847/2000 | Reward: 367.49 | Epsilon: 0.05
Episode 1848/2000 | Reward: 713.79 | Epsilon: 0.05
Episode 1849/2000 | Reward: 544.52 | Epsilon: 0.05
Episode 1850/2000 | Reward: 813.19 | Epsilon: 0.05
WARNING:absl:You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`.     
Checkpoint saved to ddqn_speed_1850.h5
Episode 1851/2000 | Reward: 614.77 | Epsilon: 0.05
Episode 1852/2000 | Reward: 621.43 | Epsilon: 0.05
Episode 1853/2000 | Reward: 364.52 | Epsilon: 0.05
Episode 1854/2000 | Reward: 616.05 | Epsilon: 0.05
Episode 1855/2000 | Reward: 630.90 | Epsilon: 0.05
Episode 1856/2000 | Reward: 91.13 | Epsilon: 0.05
Episode 1857/2000 | Reward: 694.47 | Epsilon: 0.05
Episode 1858/2000 | Reward: 450.36 | Epsilon: 0.05
Episode 1859/2000 | Reward: 133.85 | Epsilon: 0.05
Episode 1860/2000 | Reward: 386.01 | Epsilon: 0.05
Episode 1861/2000 | Reward: 155.74 | Epsilon: 0.05
Episode 1862/2000 | Reward: 649.15 | Epsilon: 0.05
Episode 1863/2000 | Reward: 697.20 | Epsilon: 0.05
Episode 1864/2000 | Reward: 501.33 | Epsilon: 0.05
Episode 1865/2000 | Reward: 353.24 | Epsilon: 0.05
Episode 1866/2000 | Reward: 740.68 | Epsilon: 0.05
Episode 1867/2000 | Reward: 291.59 | Epsilon: 0.05
Episode 1868/2000 | Reward: 624.91 | Epsilon: 0.05
Episode 1869/2000 | Reward: 393.55 | Epsilon: 0.05
Episode 1870/2000 | Reward: 284.15 | Epsilon: 0.05
Episode 1871/2000 | Reward: 403.05 | Epsilon: 0.05
Episode 1872/2000 | Reward: 287.88 | Epsilon: 0.05
Episode 1873/2000 | Reward: 403.27 | Epsilon: 0.05
Episode 1874/2000 | Reward: 509.93 | Epsilon: 0.05
Episode 1875/2000 | Reward: 266.67 | Epsilon: 0.05
Episode 1876/2000 | Reward: 36.51 | Epsilon: 0.05
Episode 1877/2000 | Reward: 371.48 | Epsilon: 0.05
Episode 1878/2000 | Reward: 702.08 | Epsilon: 0.05
Episode 1879/2000 | Reward: 631.62 | Epsilon: 0.05
Episode 1880/2000 | Reward: 588.58 | Epsilon: 0.05
Episode 1881/2000 | Reward: 500.00 | Epsilon: 0.05
Episode 1882/2000 | Reward: 509.85 | Epsilon: 0.05
Episode 1883/2000 | Reward: 603.97 | Epsilon: 0.05
Episode 1884/2000 | Reward: 194.12 | Epsilon: 0.05
Episode 1885/2000 | Reward: 264.82 | Epsilon: 0.05
Episode 1886/2000 | Reward: 235.38 | Epsilon: 0.05
Episode 1887/2000 | Reward: 411.18 | Epsilon: 0.05
Episode 1888/2000 | Reward: 493.64 | Epsilon: 0.05
Episode 1889/2000 | Reward: 434.97 | Epsilon: 0.05
Episode 1890/2000 | Reward: 348.05 | Epsilon: 0.05
Episode 1891/2000 | Reward: 494.31 | Epsilon: 0.05
Episode 1892/2000 | Reward: 476.32 | Epsilon: 0.05
Episode 1893/2000 | Reward: 448.08 | Epsilon: 0.05
Episode 1894/2000 | Reward: 403.50 | Epsilon: 0.05
Episode 1895/2000 | Reward: 194.12 | Epsilon: 0.05
Episode 1896/2000 | Reward: 584.56 | Epsilon: 0.05
Episode 1897/2000 | Reward: 573.73 | Epsilon: 0.05
Episode 1898/2000 | Reward: 545.06 | Epsilon: 0.05
Episode 1899/2000 | Reward: 372.12 | Epsilon: 0.05
Episode 1900/2000 | Reward: 749.12 | Epsilon: 0.05
WARNING:absl:You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`.     
Checkpoint saved to ddqn_speed_1900.h5
Episode 1901/2000 | Reward: 283.33 | Epsilon: 0.05
Episode 1902/2000 | Reward: 379.25 | Epsilon: 0.05
Episode 1903/2000 | Reward: 379.17 | Epsilon: 0.05
Episode 1904/2000 | Reward: 625.27 | Epsilon: 0.05
Episode 1905/2000 | Reward: 387.50 | Epsilon: 0.05
Episode 1906/2000 | Reward: 548.44 | Epsilon: 0.05
Episode 1907/2000 | Reward: 59.70 | Epsilon: 0.05
Episode 1908/2000 | Reward: 439.55 | Epsilon: 0.05
Episode 1909/2000 | Reward: 584.54 | Epsilon: 0.05
Episode 1910/2000 | Reward: 344.84 | Epsilon: 0.05
Episode 1911/2000 | Reward: 431.16 | Epsilon: 0.05
Episode 1912/2000 | Reward: 512.24 | Epsilon: 0.05
Episode 1913/2000 | Reward: 266.56 | Epsilon: 0.05
Episode 1914/2000 | Reward: 59.74 | Epsilon: 0.05
Episode 1915/2000 | Reward: 265.85 | Epsilon: 0.05
Episode 1916/2000 | Reward: 133.13 | Epsilon: 0.05
Episode 1917/2000 | Reward: 467.82 | Epsilon: 0.05
Episode 1918/2000 | Reward: 147.56 | Epsilon: 0.05
Episode 1919/2000 | Reward: 462.31 | Epsilon: 0.05
Episode 1920/2000 | Reward: 425.00 | Epsilon: 0.05
Episode 1921/2000 | Reward: 247.08 | Epsilon: 0.05
Episode 1922/2000 | Reward: 514.09 | Epsilon: 0.05
Episode 1923/2000 | Reward: 370.80 | Epsilon: 0.05
Episode 1924/2000 | Reward: 398.11 | Epsilon: 0.05
Episode 1925/2000 | Reward: 425.97 | Epsilon: 0.05
Episode 1926/2000 | Reward: 63.64 | Epsilon: 0.05
Episode 1927/2000 | Reward: 490.28 | Epsilon: 0.05
Episode 1928/2000 | Reward: 249.62 | Epsilon: 0.05
Episode 1929/2000 | Reward: 431.56 | Epsilon: 0.05
Episode 1930/2000 | Reward: 357.52 | Epsilon: 0.05
Episode 1931/2000 | Reward: 461.90 | Epsilon: 0.05
Episode 1932/2000 | Reward: 170.10 | Epsilon: 0.05
Episode 1933/2000 | Reward: 339.74 | Epsilon: 0.05
Episode 1934/2000 | Reward: 270.13 | Epsilon: 0.05
Episode 1935/2000 | Reward: 429.61 | Epsilon: 0.05
Episode 1936/2000 | Reward: 278.12 | Epsilon: 0.05
Episode 1937/2000 | Reward: 505.07 | Epsilon: 0.05
Episode 1938/2000 | Reward: 253.38 | Epsilon: 0.05
Episode 1939/2000 | Reward: 378.01 | Epsilon: 0.05
Episode 1940/2000 | Reward: 693.71 | Epsilon: 0.05
Episode 1941/2000 | Reward: 541.38 | Epsilon: 0.05
Episode 1942/2000 | Reward: -13.67 | Epsilon: 0.05
Episode 1943/2000 | Reward: 407.46 | Epsilon: 0.05
Episode 1944/2000 | Reward: -1.35 | Epsilon: 0.05
Episode 1945/2000 | Reward: 610.71 | Epsilon: 0.05
Episode 1946/2000 | Reward: 419.71 | Epsilon: 0.05
Episode 1947/2000 | Reward: 605.70 | Epsilon: 0.05
Episode 1948/2000 | Reward: 298.73 | Epsilon: 0.05
Episode 1949/2000 | Reward: 365.12 | Epsilon: 0.05
Episode 1950/2000 | Reward: 493.33 | Epsilon: 0.05
WARNING:absl:You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`.     
Checkpoint saved to ddqn_speed_1950.h5
Episode 1951/2000 | Reward: 596.97 | Epsilon: 0.05
Episode 1952/2000 | Reward: 520.92 | Epsilon: 0.05
Episode 1953/2000 | Reward: 505.54 | Epsilon: 0.05
Episode 1954/2000 | Reward: 344.44 | Epsilon: 0.05
Episode 1955/2000 | Reward: 293.50 | Epsilon: 0.05
Episode 1956/2000 | Reward: 530.51 | Epsilon: 0.05
Episode 1957/2000 | Reward: 803.33 | Epsilon: 0.05
Episode 1958/2000 | Reward: 122.68 | Epsilon: 0.05
Episode 1959/2000 | Reward: 193.89 | Epsilon: 0.05
Episode 1960/2000 | Reward: 498.43 | Epsilon: 0.05
Episode 1961/2000 | Reward: 696.43 | Epsilon: 0.05
Episode 1962/2000 | Reward: 529.21 | Epsilon: 0.05
Episode 1963/2000 | Reward: 560.65 | Epsilon: 0.05
Episode 1964/2000 | Reward: 875.00 | Epsilon: 0.05
Episode 1965/2000 | Reward: 444.55 | Epsilon: 0.05
Episode 1966/2000 | Reward: 437.70 | Epsilon: 0.05
Episode 1967/2000 | Reward: 744.20 | Epsilon: 0.05
Episode 1968/2000 | Reward: 508.39 | Epsilon: 0.05
Episode 1969/2000 | Reward: 503.33 | Epsilon: 0.05
Episode 1970/2000 | Reward: 708.12 | Epsilon: 0.05
Episode 1971/2000 | Reward: 595.50 | Epsilon: 0.05
Episode 1972/2000 | Reward: 713.95 | Epsilon: 0.05
Episode 1973/2000 | Reward: 527.18 | Epsilon: 0.05
Episode 1974/2000 | Reward: 624.83 | Epsilon: 0.05
Episode 1975/2000 | Reward: 680.58 | Epsilon: 0.05
Episode 1976/2000 | Reward: 542.38 | Epsilon: 0.05
Episode 1977/2000 | Reward: 519.86 | Epsilon: 0.05
Episode 1978/2000 | Reward: 592.04 | Epsilon: 0.05
Episode 1979/2000 | Reward: 332.62 | Epsilon: 0.05
Episode 1980/2000 | Reward: 426.32 | Epsilon: 0.05
Episode 1981/2000 | Reward: 362.33 | Epsilon: 0.05
Episode 1982/2000 | Reward: 28.53 | Epsilon: 0.05
Episode 1983/2000 | Reward: 321.38 | Epsilon: 0.05
Episode 1984/2000 | Reward: 69.26 | Epsilon: 0.05
Episode 1985/2000 | Reward: 168.14 | Epsilon: 0.05
Episode 1986/2000 | Reward: 450.00 | Epsilon: 0.05
Episode 1987/2000 | Reward: 701.35 | Epsilon: 0.05
Episode 1988/2000 | Reward: 700.00 | Epsilon: 0.05
Episode 1989/2000 | Reward: 296.04 | Epsilon: 0.05
Episode 1990/2000 | Reward: 571.23 | Epsilon: 0.05
Episode 1991/2000 | Reward: 498.59 | Epsilon: 0.05
Episode 1992/2000 | Reward: 96.79 | Epsilon: 0.05
Episode 1993/2000 | Reward: 650.90 | Epsilon: 0.05
Episode 1994/2000 | Reward: 331.73 | Epsilon: 0.05
Episode 1995/2000 | Reward: 206.51 | Epsilon: 0.05
Episode 1996/2000 | Reward: 409.97 | Epsilon: 0.05
Episode 1997/2000 | Reward: 294.46 | Epsilon: 0.05
Episode 1998/2000 | Reward: 526.26 | Epsilon: 0.05
Episode 1999/2000 | Reward: 448.08 | Epsilon: 0.05
Episode 2000/2000 | Reward: 604.63 | Epsilon: 0.05
